transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
8481,2023-01-07,10:52:54,3,3,Lower Manhattan,15,0.55,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
9859,2023-06-22,07:54:46,1,3,Lower Manhattan,20,3.25,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
9488,2023-03-13,10:37:22,1,8,Astoria,4,4.75,Coffee,Barista Espresso,Cappuccino Lg
7120,2023-05-22,11:06:18,2,5,Hell's Kitchen,6,3.0,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
2125,2023-03-02,10:50:26,1,5,Hell's Kitchen,20,3.25,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
8126,2023-01-28,10:23:45,1,8,Astoria,20,3.25,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
5998,2023-04-21,13:56:42,1,3,Lower Manhattan,1,2.75,Coffee,Gourmet brewed coffee,Ethiopia Rg
1112,2023-03-29,18:32:57,2,3,Lower Manhattan,3,3.75,Coffee,Barista Espresso,Latte Rg
4382,2023-05-30,07:03:07,1,3,Lower Manhattan,14,0.55,Flavours,Regular syrup,Vanilla syrup
7964,2023-06-13,14:04:16,2,5,Hell's Kitchen,16,9.2,Loose Tea,Herbal tea,Peppermint
6924,2023-01-06,08:53:52,2,5,Hell's Kitchen,9,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
7515,2023-03-31,09:01:43,2,3,Lower Manhattan,5,3.5,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
3307,2023-01-26,08:43:03,2,5,Hell's Kitchen,9,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
4316,2023-03-28,07:07:07,1,8,Astoria,20,3.25,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
1900,2023-04-26,13:35:46,1,5,Hell's Kitchen,14,0.8,Flavours,Regular syrup,Vanilla syrup
8372,2023-06-28,12:12:16,1,3,Lower Manhattan,4,4.5,Coffee,Barista Espresso,Cappuccino Lg
6360,2023-05-04,16:54:09,1,3,Lower Manhattan,14,1.05,Flavours,Regular syrup,
2747,2023-06-15,10:16:56,1,5,Hell's Kitchen,3,4.0,Coffee,Barista Espresso,Latte Rg
9055,2023-01-26,17:16:36,2,3,Lower Manhattan,11,3.75,Bakery,Pastry,Croissant
624,2023-05-13,09:42:47,3,3,Lower Manhattan,4,4.5,Coffee,Barista Espresso,Cappuccino Lg
7462,2023-06-19,08:37:50,1,3,Lower Manhattan,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
5132,2023-04-22,18:37:47,1,3,Lower Manhattan,20,3.25,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
5611,2023-03-17,13:42:31,1,8,Astoria,21,8.95,Branded,Housewares,Ceramic Mug
7268,2023-04-04,07:24:34,1,5,Hell's Kitchen,15,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
1742,2023-06-23,17:27:30,3,8,Astoria,20,3.25,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
2610,2023-01-27,13:27:08,1,3,Lower Manhattan,16,8.95,Loose Tea,Herbal tea,Peppermint
5733,2023-04-28,09:36:10,1,5,Hell's Kitchen,15,0.55,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
5397,2023-06-20,07:39:15,3,5,Hell's Kitchen,9,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
871,2023-06-21,07:58:33,1,8,Astoria,10,4.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
2807,2023-03-01,11:21:43,1,5,Hell's Kitchen,19,14.75,Coffee beans,Organic Beans,Ethiopia Rg
2568,2023-02-06,08:21:47,3,3,Lower Manhattan,7,2.75,Tea,Brewed herbal tea,Chamomile Rg
8700,2023-05-22,08:32:52,1,5,Hell's Kitchen,2,3.5,Coffee,Gourmet brewed coffee,Brazilian Lg
8940,2023-05-01,18:35:35,1,3,Lower Manhattan,5,3.25,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
8617,2023-05-24,14:05:34,1,8,Astoria,3,3.75,Coffee,Barista Espresso,Latte Rg
3177,2023-05-27,14:18:13,1,5,Hell's Kitchen,13,2.5,Bakery,Biscotti,Chocolate Biscotti
6881,2023-06-05,08:17:12,1,5,Hell's Kitchen,6,3.0,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
4797,2023-03-05,09:28:12,1,3,Lower Manhattan,12,3.75,Bakery,Scone,Ginger Scone
2135,2023-02-22,18:22:43,1,3,Lower Manhattan,19,,Coffee beans,Organic Beans,Ethiopia Rg
5034,2023-02-02,12:12:48,2,3,Lower Manhattan,21,8.7,Branded,Housewares,Ceramic Mug
7011,2023-06-24,13:52:56,1,8,Astoria,3,4.25,Coffee,Barista Espresso,Latte Rg
2992,2023-06-22,13:49:52,1,5,Hell's Kitchen,9,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
1803,2023-01-30,09:43:47,2,8,Astoria,17,8.95,Loose Tea,Black tea,English Breakfast
5081,2023-02-12,16:03:47,1,8,Astoria,8,2.75,Tea,Brewed Black tea,Earl Grey Rg
864,2023-05-30,07:58:08,1,5,Hell's Kitchen,2,3.25,Coffee,Gourmet brewed coffee,Brazilian Lg
8937,2023-05-17,18:38:14,2,3,Lower Manhattan,18,14.75,Coffee beans,House blend Beans,Espresso Roast whole bean
2837,2023-06-26,07:37:29,1,5,Hell's Kitchen,20,3.0,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
9395,2023-01-08,08:59:49,2,3,Lower Manhattan,16,8.95,Loose Tea,Herbal tea,Peppermint
2874,2023-02-11,08:25:00,2,8,Astoria,4,4.5,Coffee,Barista Espresso,Cappuccino Lg
6068,2023-06-02,10:09:42,1,3,Lower Manhattan,17,9.2,Loose Tea,Black tea,English Breakfast
2688,2023-06-28,10:30:31,1,8,Astoria,17,9.2,Loose Tea,Black tea,English Breakfast
4043,2023-02-24,07:41:07,2,8,Astoria,8,2.75,Tea,Brewed Black tea,Earl Grey Rg
6855,2023-02-24,18:53:15,1,5,Hell's Kitchen,13,2.5,Bakery,Biscotti,Chocolate Biscotti
2576,2023-02-11,18:32:36,3,5,Hell's Kitchen,13,2.5,Bakery,Biscotti,Chocolate Biscotti
4166,2023-03-13,13:32:33,2,3,Lower Manhattan,17,8.7,Loose Tea,Black tea,English Breakfast
6878,2023-03-09,18:00:33,1,5,Hell's Kitchen,17,8.7,Loose Tea,Black tea,English Breakfast
57,2023-05-24,07:47:20,1,5,,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
3509,2023-01-21,10:21:20,2,8,Astoria,7,2.75,Tea,Brewed herbal tea,
4238,2023-03-02,07:44:20,1,3,Lower Manhattan,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
9376,2023-05-28,10:03:08,1,8,Astoria,13,2.5,Bakery,Biscotti,Chocolate Biscotti
4560,2023-03-21,08:22:58,1,5,Hell's Kitchen,19,14.5,Coffee beans,Organic Beans,Ethiopia Rg
3911,2023-03-21,10:39:45,1,3,Lower Manhattan,19,14.5,Coffee beans,Organic Beans,Ethiopia Rg
1761,2023-04-28,14:22:06,1,8,Astoria,17,9.2,Loose Tea,Black tea,English Breakfast
7296,2023-06-14,12:24:34,3,3,Lower Manhattan,14,0.55,Flavours,Regular syrup,Vanilla syrup
5375,2023-01-02,11:53:45,3,5,Hell's Kitchen,9,4.0,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
6038,2023-05-20,14:58:53,1,5,Hell's Kitchen,2,3.5,Coffee,Gourmet brewed coffee,Brazilian Lg
1724,2023-05-26,12:50:44,1,8,Astoria,10,4.0,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
131,2023-03-31,18:11:25,1,5,Hell's Kitchen,18,14.5,Coffee beans,House blend Beans,Espresso Roast whole bean
7387,2023-04-04,09:12:33,1,5,Hell's Kitchen,18,15.0,Coffee beans,House blend Beans,Espresso Roast whole bean
883,2023-01-02,10:35:18,1,5,Hell's Kitchen,7,2.75,Tea,Brewed herbal tea,Chamomile Rg
6738,2023-01-08,14:45:00,1,3,Lower Manhattan,6,3.0,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
8038,2023-05-23,06:11:20,1,8,Astoria,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
1137,2023-05-25,07:01:10,3,5,Hell's Kitchen,3,3.75,Coffee,Barista Espresso,Latte Rg
7356,2023-05-10,10:58:31,1,5,Hell's Kitchen,3,3.75,Coffee,Barista Espresso,Latte Rg
2044,2023-04-15,10:39:26,1,3,Lower Manhattan,3,3.75,Coffee,Barista Espresso,Latte Rg
7555,2023-05-13,10:21:19,1,5,Hell's Kitchen,13,2.75,Bakery,Biscotti,Chocolate Biscotti
4121,2023-06-29,14:27:38,1,3,Lower Manhattan,12,3.5,Bakery,Scone,Ginger Scone
5931,2023-01-24,10:54:39,1,3,Lower Manhattan,9,4.0,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
4144,2023-03-07,08:36:10,1,5,Hell's Kitchen,10,4.0,Drinking Chocolate,Hot chocolate,
844,2023-03-30,09:18:17,2,5,Hell's Kitchen,19,14.75,Coffee beans,Organic Beans,Ethiopia Rg
795,2023-06-20,06:58:22,1,8,Astoria,21,8.95,Branded,Housewares,Ceramic Mug
4713,2023-02-02,10:44:05,2,5,Hell's Kitchen,4,4.25,Coffee,Barista Espresso,Cappuccino Lg
8811,2023-03-08,13:21:33,1,3,Lower Manhattan,7,3.0,Tea,Brewed herbal tea,Chamomile Rg
4176,2023-03-07,18:26:54,1,3,Lower Manhattan,20,3.25,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
2412,2023-06-07,07:32:19,1,8,Astoria,9,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
2000,2023-06-11,14:00:50,1,5,Hell's Kitchen,1,3.25,Coffee,Gourmet brewed coffee,Ethiopia Rg
4474,2023-02-22,14:24:01,1,3,Lower Manhattan,3,4.0,Coffee,Barista Espresso,Latte Rg
5378,2023-05-08,17:45:41,1,8,Astoria,4,4.5,Coffee,Barista Espresso,Cappuccino Lg
8681,2023-02-16,08:32:36,1,3,Lower Manhattan,15,0.55,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
4582,2023-01-24,09:55:14,1,5,Hell's Kitchen,2,3.75,Coffee,Gourmet brewed coffee,Brazilian Lg
5326,2023-06-22,09:19:20,1,5,Hell's Kitchen,4,4.25,Coffee,Barista Espresso,Cappuccino Lg
1253,2023-03-10,09:18:17,1,8,Astoria,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
4587,2023-06-22,16:14:02,1,5,Hell's Kitchen,10,4.0,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
6930,2023-04-16,10:41:09,1,5,Hell's Kitchen,7,3.0,Tea,Brewed herbal tea,Chamomile Rg
3178,2023-06-16,09:42:34,1,8,Astoria,2,3.75,Coffee,Gourmet brewed coffee,Brazilian Lg
5026,2023-04-12,14:09:40,1,3,Lower Manhattan,12,3.5,Bakery,Scone,Ginger Scone
1303,2023-01-21,17:41:32,1,3,Lower Manhattan,13,2.5,Bakery,Biscotti,Chocolate Biscotti
5723,2023-04-15,17:36:42,1,8,Astoria,10,4.0,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
7761,2023-03-01,10:02:58,2,8,Astoria,3,4.0,Coffee,Barista Espresso,Latte Rg
6197,2023-04-08,08:39:19,2,5,Hell's Kitchen,20,3.0,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
563,2023-02-25,08:55:39,1,5,Hell's Kitchen,7,3.0,Tea,Brewed herbal tea,Chamomile Rg
8733,2023-02-27,10:46:37,2,8,,9,4.0,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
2893,2023-02-19,17:02:01,1,5,Hell's Kitchen,1,2.75,Coffee,Gourmet brewed coffee,Ethiopia Rg
6947,2023-02-06,10:14:21,1,3,Lower Manhattan,20,2.75,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
1545,2023-06-09,12:27:47,1,5,Hell's Kitchen,10,4.0,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
9738,2023-04-04,13:49:44,1,8,Astoria,5,3.5,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
4351,2023-06-13,10:31:08,1,5,Hell's Kitchen,10,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
8140,2023-05-27,13:52:08,1,8,Astoria,18,14.75,Coffee beans,House blend Beans,Espresso Roast whole bean
7371,2023-03-16,14:41:29,1,8,Astoria,8,2.75,Tea,Brewed Black tea,Earl Grey Rg
8285,2023-04-17,15:23:39,2,5,Hell's Kitchen,1,3.25,Coffee,Gourmet brewed coffee,Ethiopia Rg
4579,2023-01-18,07:27:16,1,3,Lower Manhattan,20,3.25,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
9609,2023-01-04,16:05:58,1,5,Hell's Kitchen,19,14.75,Coffee beans,Organic Beans,Ethiopia Rg
3577,2023-06-18,10:58:01,1,5,Hell's Kitchen,11,3.75,Bakery,Pastry,Croissant
8835,2023-03-01,08:00:38,3,5,Hell's Kitchen,13,2.5,Bakery,Biscotti,Chocolate Biscotti
602,2023-04-19,18:07:07,1,8,Astoria,15,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
5455,2023-06-09,12:58:50,2,5,Hell's Kitchen,3,4.25,Coffee,Barista Espresso,Latte Rg
8011,2023-04-24,08:03:06,1,8,Astoria,4,4.75,Coffee,Barista Espresso,Cappuccino Lg
5309,2023-02-17,12:26:08,1,3,Lower Manhattan,14,0.8,Flavours,Regular syrup,Vanilla syrup
6631,2023-06-29,12:06:22,1,5,Hell's Kitchen,17,9.2,Loose Tea,Black tea,English Breakfast
8823,2023-02-07,08:48:30,1,5,Hell's Kitchen,5,3.5,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
7415,2023-05-01,20:28:02,1,3,Lower Manhattan,9,4.0,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
4178,2023-03-29,08:04:42,1,5,Hell's Kitchen,1,3.25,Coffee,Gourmet brewed coffee,Ethiopia Rg
9581,2023-06-02,08:29:39,1,8,Astoria,12,3.25,Bakery,Scone,Ginger Scone
2847,2023-05-21,09:16:11,1,3,Lower Manhattan,19,14.75,Coffee beans,Organic Beans,Ethiopia Rg
9172,2023-01-08,09:33:50,1,8,Astoria,5,3.25,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
1643,2023-03-23,12:05:09,1,5,Hell's Kitchen,6,3.25,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
7042,2023-06-29,16:40:01,2,8,Astoria,4,4.5,Coffee,Barista Espresso,Cappuccino Lg
7909,2023-04-16,18:16:57,1,5,Hell's Kitchen,15,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
7073,2023-05-24,09:05:45,1,3,Lower Manhattan,19,14.75,Coffee beans,Organic Beans,Ethiopia Rg
5707,2023-05-05,18:52:57,1,3,Lower Manhattan,10,4.0,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
7633,2023-03-19,17:34:24,1,3,Lower Manhattan,15,0.55,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
1686,2023-01-08,06:28:01,1,5,Hell's Kitchen,18,14.5,Coffee beans,House blend Beans,Espresso Roast whole bean
3622,2023-06-27,10:51:23,1,5,Hell's Kitchen,12,3.5,Bakery,Scone,Ginger Scone
439,2023-04-09,10:17:13,2,8,Astoria,9,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
4022,2023-06-08,08:51:13,1,5,Hell's Kitchen,5,3.5,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
5307,2023-01-23,16:43:18,1,3,Lower Manhattan,6,3.25,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3031,2023-05-16,10:43:55,1,3,Lower Manhattan,21,9.2,Branded,Housewares,Ceramic Mug
7714,2023-04-02,14:03:29,1,5,Hell's Kitchen,14,1.05,Flavours,Regular syrup,Vanilla syrup
4821,2023-05-10,07:33:22,1,5,Hell's Kitchen,15,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
8950,2023-04-07,14:23:34,1,8,Astoria,1,2.75,Coffee,Gourmet brewed coffee,Ethiopia Rg
6623,2023-06-25,19:34:38,2,3,Lower Manhattan,10,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
5172,2023-01-02,09:27:31,1,8,Astoria,5,3.0,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
2980,2023-02-10,12:13:23,2,5,Hell's Kitchen,14,0.8,Flavours,Regular syrup,Vanilla syrup
5789,2023-05-03,08:04:17,1,5,Hell's Kitchen,21,8.7,Branded,Housewares,Ceramic Mug
4250,2023-03-15,18:21:20,1,3,Lower Manhattan,9,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
3827,2023-03-18,14:11:48,1,3,Lower Manhattan,6,3.0,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
6898,2023-06-23,18:23:52,1,5,Hell's Kitchen,4,4.25,Coffee,Barista Espresso,Cappuccino Lg
3894,2023-04-12,07:24:24,1,5,Hell's Kitchen,5,,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
7274,2023-02-08,12:35:45,1,3,Lower Manhattan,20,3.0,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
2931,2023-05-06,12:44:53,1,3,Lower Manhattan,7,2.75,Tea,Brewed herbal tea,Chamomile Rg
8409,2023-05-14,12:51:12,1,5,Hell's Kitchen,12,3.75,Bakery,Scone,Ginger Scone
9247,2023-05-04,08:35:07,1,3,Lower Manhattan,10,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
5858,2023-04-30,16:40:04,2,8,Astoria,9,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
6249,2023-05-31,08:46:01,1,8,Astoria,8,2.75,Tea,Brewed Black tea,Earl Grey Rg
501,2023-05-03,07:46:38,1,8,Astoria,13,2.75,Bakery,Biscotti,Chocolate Biscotti
4569,2023-04-22,15:08:50,1,8,Astoria,11,4.0,Bakery,Pastry,Croissant
632,2023-04-09,09:07:46,2,3,Lower Manhattan,13,2.25,Bakery,Biscotti,Chocolate Biscotti
4123,2023-01-27,12:41:56,2,3,Lower Manhattan,6,3.25,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
8798,2023-04-09,13:13:48,1,3,Lower Manhattan,21,8.7,Branded,Housewares,Ceramic Mug
9937,2023-06-02,14:27:30,2,5,Hell's Kitchen,16,8.95,Loose Tea,Herbal tea,Peppermint
80,2023-05-26,08:48:13,1,3,Lower Manhattan,1,2.75,Coffee,Gourmet brewed coffee,Ethiopia Rg
5813,2023-03-12,09:07:59,1,3,Lower Manhattan,17,8.95,Loose Tea,Black tea,English Breakfast
2905,2023-04-27,08:25:20,1,3,Lower Manhattan,19,15.0,Coffee beans,Organic Beans,Ethiopia Rg
7969,2023-05-22,18:45:45,1,5,Hell's Kitchen,16,8.95,Loose Tea,Herbal tea,Peppermint
100,2023-03-02,07:05:00,2,5,Hell's Kitchen,12,3.5,Bakery,Scone,Ginger Scone
9046,2023-02-15,09:59:03,1,5,Hell's Kitchen,4,4.75,Coffee,Barista Espresso,Cappuccino Lg
7116,2023-05-24,12:10:18,2,3,Lower Manhattan,7,2.75,Tea,Brewed herbal tea,Chamomile Rg
9373,2023-03-11,07:54:33,1,8,Astoria,12,3.25,Bakery,Scone,Ginger Scone
1971,2023-06-09,07:06:12,2,3,Lower Manhattan,16,8.7,Loose Tea,Herbal tea,Peppermint
657,2023-05-04,10:42:16,1,3,Lower Manhattan,17,9.2,Loose Tea,Black tea,English Breakfast
68,2023-03-27,09:18:48,1,3,Lower Manhattan,9,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
7052,2023-03-07,19:34:30,1,3,Lower Manhattan,14,0.55,Flavours,Regular syrup,Vanilla syrup
4229,2023-05-05,09:58:17,1,3,Lower Manhattan,11,3.5,Bakery,Pastry,Croissant
9999,2023-01-30,09:00:08,1,3,Lower Manhattan,5,3.25,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
7816,2023-05-27,10:54:34,3,3,Lower Manhattan,8,2.5,Tea,Brewed Black tea,Earl Grey Rg
8967,2023-01-30,12:28:50,1,5,Hell's Kitchen,2,3.75,Coffee,Gourmet brewed coffee,Brazilian Lg
9948,2023-01-19,09:24:52,2,3,Lower Manhattan,5,3.25,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
6740,2023-03-05,08:44:44,1,3,Lower Manhattan,13,2.75,Bakery,Biscotti,Chocolate Biscotti
5363,2023-04-07,09:18:14,1,3,Lower Manhattan,2,3.5,Coffee,Gourmet brewed coffee,Brazilian Lg
3204,2023-03-26,14:49:59,2,3,Lower Manhattan,9,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
6480,2023-01-14,08:42:21,3,5,Hell's Kitchen,9,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
9643,2023-01-06,09:01:41,1,8,Astoria,21,8.95,Branded,Housewares,Ceramic Mug
3773,2023-02-07,13:00:18,2,3,Lower Manhattan,17,9.2,Loose Tea,Black tea,English Breakfast
8174,2023-02-06,08:00:49,1,3,Lower Manhattan,11,3.5,Bakery,Pastry,Croissant
7402,2023-06-12,09:03:20,1,5,Hell's Kitchen,11,3.5,Bakery,Pastry,Croissant
907,2023-01-03,08:25:10,1,5,,21,9.2,Branded,Housewares,Ceramic Mug
5610,2023-02-21,11:19:55,1,5,Hell's Kitchen,16,8.95,Loose Tea,Herbal tea,Peppermint
5251,2023-06-24,09:20:39,3,5,Hell's Kitchen,13,2.5,Bakery,Biscotti,Chocolate Biscotti
7902,2023-02-26,07:24:13,1,8,Astoria,3,4.25,Coffee,Barista Espresso,Latte Rg
182,2023-03-15,07:56:25,1,3,,3,4.25,Coffee,Barista Espresso,Latte Rg
5121,2023-03-08,19:55:44,1,3,Lower Manhattan,5,3.0,Coffee,Premium brewed coffee,
3608,2023-03-29,18:03:37,1,8,Astoria,11,4.0,Bakery,Pastry,Croissant
3707,2023-02-26,19:22:58,1,8,Astoria,10,4.0,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
7594,2023-03-23,06:04:15,1,8,Astoria,10,4.0,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
1437,2023-02-17,10:41:18,1,8,Astoria,1,3.25,Coffee,Gourmet brewed coffee,Ethiopia Rg
2092,2023-04-25,14:38:07,3,5,Hell's Kitchen,11,3.5,Bakery,Pastry,Croissant
6744,2023-03-19,14:07:43,2,3,Lower Manhattan,9,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
4279,2023-04-08,12:26:20,1,8,Astoria,14,0.8,Flavours,Regular syrup,Vanilla syrup
5288,2023-03-19,08:51:50,1,5,Hell's Kitchen,6,3.0,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3171,2023-03-28,19:59:47,1,5,Hell's Kitchen,11,3.5,Bakery,Pastry,Croissant
176,2023-03-03,10:56:15,2,8,Astoria,15,0.55,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
233,2023-06-14,09:11:36,1,8,Astoria,12,3.75,Bakery,Scone,Ginger Scone
9427,2023-06-01,10:02:39,1,8,Astoria,5,3.5,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
6501,2023-02-28,08:21:46,1,3,Lower Manhattan,17,9.2,Loose Tea,Black tea,English Breakfast
9262,2023-06-01,19:05:09,1,3,Lower Manhattan,11,3.5,Bakery,Pastry,Croissant
3748,2023-04-16,16:00:07,2,8,Astoria,11,3.75,Bakery,Pastry,Croissant
5202,2023-03-30,13:48:25,3,8,Astoria,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
3223,2023-03-26,09:25:44,1,5,Hell's Kitchen,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
2116,2023-04-12,14:44:49,1,3,Lower Manhattan,4,4.25,Coffee,Barista Espresso,Cappuccino Lg
4464,2023-02-11,10:49:19,3,5,Hell's Kitchen,21,8.7,Branded,Housewares,Ceramic Mug
1873,2023-03-17,09:11:10,3,3,Lower Manhattan,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
2462,2023-04-10,08:54:39,1,3,Lower Manhattan,2,3.75,Coffee,Gourmet brewed coffee,Brazilian Lg
5030,2023-01-17,20:13:51,2,3,Lower Manhattan,14,0.55,Flavours,Regular syrup,Vanilla syrup
7751,2023-04-05,16:51:32,1,5,Hell's Kitchen,21,8.95,Branded,Housewares,Ceramic Mug
7026,2023-05-01,19:01:02,1,8,Astoria,2,3.5,Coffee,Gourmet brewed coffee,Brazilian Lg
1200,2023-02-17,07:16:29,3,5,Hell's Kitchen,13,2.25,Bakery,Biscotti,Chocolate Biscotti
6050,2023-02-17,09:54:07,2,3,Lower Manhattan,2,3.5,Coffee,Gourmet brewed coffee,Brazilian Lg
4438,2023-01-20,07:20:41,2,3,Lower Manhattan,7,2.75,Tea,Brewed herbal tea,Chamomile Rg
8740,2023-03-03,18:13:07,1,8,Astoria,9,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
7598,2023-06-12,08:24:27,1,3,Lower Manhattan,10,4.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
2655,2023-05-05,08:26:09,1,3,Lower Manhattan,17,9.2,Loose Tea,Black tea,English Breakfast
9085,2023-03-09,19:51:38,1,5,Hell's Kitchen,6,3.0,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
4268,2023-06-16,07:50:37,1,5,Hell's Kitchen,21,9.2,Branded,Housewares,Ceramic Mug
6076,2023-01-14,13:47:37,1,5,Hell's Kitchen,16,8.7,Loose Tea,Herbal tea,Peppermint
4508,2023-05-26,07:30:13,1,8,Astoria,1,2.75,Coffee,Gourmet brewed coffee,Ethiopia Rg
7966,2023-04-14,08:38:08,1,3,Lower Manhattan,15,0.55,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
2444,2023-02-21,13:42:54,1,8,Astoria,11,3.5,Bakery,Pastry,Croissant
3747,2023-06-12,12:04:36,1,3,Lower Manhattan,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
174,2023-06-19,17:01:54,1,5,Hell's Kitchen,2,3.5,Coffee,Gourmet brewed coffee,Brazilian Lg
8841,2023-06-20,16:50:37,3,5,Hell's Kitchen,10,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
5039,2023-03-08,17:31:41,1,3,Lower Manhattan,11,3.5,Bakery,Pastry,Croissant
3334,2023-04-13,09:51:07,2,3,Lower Manhattan,18,15.0,Coffee beans,House blend Beans,Espresso Roast whole bean
375,2023-05-12,13:27:27,3,3,Lower Manhattan,12,3.25,Bakery,Scone,Ginger Scone
7803,2023-05-10,10:18:19,1,5,Hell's Kitchen,18,14.75,Coffee beans,House blend Beans,Espresso Roast whole bean
5334,2023-03-03,08:48:55,2,5,Hell's Kitchen,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
7149,2023-04-01,19:57:00,1,3,Lower Manhattan,9,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
8342,2023-03-10,08:10:25,1,8,Astoria,4,4.5,Coffee,Barista Espresso,Cappuccino Lg
9364,2023-03-04,16:09:35,2,3,Lower Manhattan,17,8.95,Loose Tea,Black tea,English Breakfast
6133,2023-04-09,08:14:31,1,3,Lower Manhattan,6,3.0,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
8757,2023-06-15,19:58:18,1,3,Lower Manhattan,3,4.0,Coffee,Barista Espresso,Latte Rg
